"carat","cut","color","depth","price","x","y","z"
1.31,"Premium","J",59.6,5876,7.16,7.13,4.26
1.06,"Ideal","E",58.8,5877,6.71,6.66,3.93
1.28,"Premium","H",59.4,5878,7.07,7.03,4.19
0.93,"Ideal","G",62.2,5879,6.25,6.22,3.88
0.95,"Ideal","E",61.5,5879,6.3,6.28,3.87
1,"Premium","D",61.3,5880,6.52,6.39,3.96
1,"Premium","D",59.6,5880,6.54,6.44,3.87
1.25,"Ideal","H",62.8,5880,6.87,6.82,4.3
1.2,"Very Good","F",62.8,5880,6.73,6.78,4.24
1.2,"Ideal","I",61.5,5880,6.8,6.75,4.17
1,"Ideal","D",60.6,5880,6.54,6.5,3.95
1,"Premium","D",60.3,5880,6.47,6.44,3.89
1,"Premium","D",62.5,5880,6.38,6.32,3.97
1,"Premium","D",61.4,5880,6.43,6.37,3.93
1,"Ideal","D",62.2,5880,6.38,6.35,3.96
1,"Ideal","E",61.6,5880,6.45,6.43,3.97
1,"Ideal","D",60.5,5880,6.52,6.48,3.93
1.01,"Ideal","H",62.6,5882,6.4,6.37,4
1.01,"Fair","E",65.3,5882,6.15,6.1,4
1.21,"Ideal","H",62.2,5882,6.84,6.79,4.24
1.21,"Ideal","H",62.8,5882,6.79,6.74,4.25
1.04,"Premium","F",59.5,5882,6.62,6.59,3.93
1.04,"Ideal","F",61.3,5882,6.55,6.5,4
1.01,"Premium","E",59.3,5882,6.59,6.54,3.89
1.04,"Premium","H",59.7,5882,6.64,6.59,3.95
1.01,"Premium","E",59.5,5882,6.3,6.24,3.73
1,"Very Good","H",64.7,5883,6.23,6.29,4.05
1.03,"Premium","H",62.4,5883,6.48,6.43,4.03
1.2,"Very Good","I",61.7,5884,6.83,6.88,4.23
1.03,"Very Good","I",63.5,5884,6.38,6.4,4.06
1.2,"Very Good","H",61.5,5884,6.78,6.84,4.19
1.2,"Ideal","I",62.5,5884,6.66,6.74,4.19
1.21,"Very Good","E",61,5885,6.83,6.88,4.18
1.27,"Ideal","J",61.4,5885,6.95,6.97,4.27
1.13,"Premium","H",60.6,5885,6.81,6.72,4.1
1.13,"Ideal","H",62,5885,6.7,6.66,4.14
1.13,"Premium","H",62.4,5885,6.66,6.61,4.14
1.01,"Very Good","G",60,5886,6.53,6.6,3.94
0.92,"Ideal","H",62.1,5886,6.26,6.23,3.88
1.05,"Premium","H",60.1,5886,6.62,6.59,3.97
0.9,"Very Good","E",61.3,5887,6.16,6.23,3.8
1,"Ideal","G",62.3,5887,6.37,6.41,3.98
1,"Ideal","G",62.3,5887,6.43,6.32,3.97
1,"Premium","G",61,5887,6.41,6.37,3.9
1.28,"Ideal","G",61.4,5888,6.96,6.99,4.28
1.1,"Ideal","H",61.3,5888,6.64,6.67,4.08
1.09,"Premium","G",59.9,5889,6.73,6.59,3.99
1.06,"Ideal","H",62.5,5889,6.49,6.47,4.05
1.06,"Premium","H",62,5889,6.57,6.5,4.05
1.21,"Premium","D",62.2,5889,6.8,6.83,4.24
1.24,"Premium","I",60.1,5889,7.02,6.95,4.2
1.06,"Premium","H",62.6,5889,6.54,6.49,4.08
1.23,"Good","H",63.9,5889,6.81,6.77,4.34
1.24,"Ideal","F",61.7,5889,6.95,6.88,4.27
1.24,"Premium","I",62.1,5889,6.91,6.87,4.28
1.23,"Ideal","H",63,5889,6.83,6.79,4.29
1.24,"Premium","F",61.4,5889,6.94,6.9,4.25
1.02,"Premium","D",62.3,5890,6.38,6.42,3.99
1.15,"Ideal","D",61.7,5891,6.72,6.76,4.16
1.17,"Ideal","I",61.5,5892,6.74,6.79,4.16
1.21,"Premium","J",61.3,5893,6.81,6.86,4.19
0.99,"Premium","F",62.6,5893,6.5,6.35,4.02
1.21,"Good","H",63.6,5893,6.63,6.68,4.23
1.23,"Ideal","F",62.3,5894,6.8,6.84,4.25
1.04,"Premium","E",61.2,5894,6.54,6.47,3.98
1.01,"Very Good","H",60.2,5897,6.46,6.5,3.9
0.9,"Ideal","D",63,5897,6.14,6.09,3.85
1.29,"Good","J",58.2,5898,7.07,7.12,4.13
1.01,"Premium","G",61.7,5898,6.38,6.33,3.92
1.16,"Ideal","D",62.1,5898,6.79,6.74,4.2
1.14,"Good","E",60.9,5899,6.78,6.68,4.09
1.2,"Premium","H",62.4,5899,6.73,6.7,4.19
1.26,"Premium","G",59.1,5899,7.09,7.05,4.18
1.01,"Very Good","F",62.9,5902,6.38,6.41,4.02
1.01,"Good","F",60.1,5902,6.46,6.51,3.9
1.5,"Very Good","J",58.7,5902,7.46,7.54,4.4
1.21,"Ideal","H",62,5902,6.79,6.75,4.19
1.25,"Premium","H",61.9,5902,6.9,6.84,4.25
1.24,"Ideal","H",62,5902,6.9,6.87,4.27
1.24,"Ideal","I",62.1,5902,6.88,6.84,4.26
1.01,"Very Good","H",59.1,5904,6.5,6.59,3.87
1.09,"Ideal","I",61.8,5904,6.55,6.59,4.06
1,"Good","G",64.4,5906,6.23,6.29,4.03
1.03,"Premium","E",61.3,5906,6.53,6.46,3.98
0.9,"Ideal","H",60.4,5907,6.27,6.29,3.79
1.16,"Ideal","G",61.8,5908,6.75,6.78,4.18
1.11,"Premium","E",61.3,5908,6.66,6.61,4.07
1.08,"Premium","E",59.6,5908,6.73,6.66,3.99
1,"Fair","G",64.4,5908,6.31,6.26,4.05
1.07,"Ideal","F",60.6,5909,6.62,6.67,1.07
1.22,"Premium","J",61.7,5910,6.92,6.85,4.25
1.01,"Very Good","H",59.7,5911,6.45,6.48,3.86
1.13,"Ideal","H",61.9,5911,6.63,6.65,4.11
1.16,"Ideal","D",62,5911,6.76,6.73,4.18
1.38,"Premium","J",59,5912,7.38,7.32,4.34
1.33,"Very Good","J",63.9,5913,6.91,6.96,4.43
1.2,"Good","D",63.5,5913,6.7,6.78,4.28
1,"Premium","H",61.4,5914,6.49,6.45,3.97
1.1,"Very Good","H",61.3,5914,6.63,6.74,4.1
2,"Fair","H",69.8,5914,7.6,7.56,5.29
1.05,"Ideal","D",61.7,5914,6.53,6.59,4.05
1.05,"Ideal","D",62.8,5914,6.46,6.48,4.06
1,"Very Good","G",63.5,5914,6.36,6.3,4.02
1,"Ideal","F",61.3,5914,6.44,6.41,3.94
1,"Very Good","E",63.2,5914,6.4,6.33,4.02
1.2,"Good","E",63.7,5914,6.71,6.64,4.25
1.65,"Fair","J",61.6,5914,7.61,7.47,4.66
1.2,"Ideal","I",62.1,5914,6.78,6.71,4.19
1.5,"Premium","G",60.3,5914,7.39,7.34,4.44
1.5,"Good","J",64,5914,7.21,7.16,4.6
1.11,"Very Good","D",61.6,5915,6.66,6.59,4.08
1.02,"Ideal","G",62.6,5915,6.43,6.39,4.01
1.31,"Very Good","I",62.7,5916,6.88,6.94,4.33
1.52,"Fair","J",65.8,5916,7.18,7.11,4.7
1.05,"Very Good","G",61.7,5917,6.5,6.56,4.03
1.2,"Very Good","G",62.9,5918,6.73,6.79,4.25
1.02,"Premium","D",60.6,5918,6.53,6.47,3.94
1.01,"Very Good","G",61.6,5919,6.4,6.45,3.96
1.01,"Very Good","G",59.1,5919,6.56,6.63,3.9
1.01,"Very Good","G",63,5919,6.35,6.42,4.02
1.35,"Premium","I",62.3,5919,7.09,7.03,4.4
1.51,"Fair","H",66.9,5919,7.13,7.09,4.75
1.51,"Fair","F",65.4,5919,7.2,7.08,4.67
1,"Good","G",63.9,5920,6.28,6.34,4.03
1.28,"Very Good","I",63.6,5920,6.87,6.9,4.38
1.21,"Premium","E",61.7,5920,6.83,6.78,4.2
1.32,"Premium","I",58.4,5921,7.24,7.15,4.2
1,"Good","G",58.6,5921,6.5,6.53,3.82
1.18,"Premium","I",62.1,5921,6.76,6.7,4.18
1.21,"Very Good","D",60.9,5922,6.83,6.89,4.18
1.02,"Good","G",63.6,5922,6.41,6.38,4.07
1.02,"Ideal","G",62.6,5922,6.43,6.41,4.02
1.09,"Ideal","F",62,5922,6.61,6.59,4.09
1.09,"Ideal","F",62,5922,6.61,6.56,4.08
1.27,"Good","I",63.3,5923,6.82,6.87,4.33
1.01,"Premium","F",59.7,5923,6.41,6.38,3.82
1.03,"Very Good","D",62.5,5924,6.45,6.48,4.04
1.29,"Premium","H",60.1,5924,7.02,6.95,4.2
1.14,"Premium","F",61.1,5925,6.7,6.75,4.11
1.14,"Premium","F",59.6,5925,6.78,6.8,4.05
1.27,"Ideal","J",62.9,5925,6.87,6.9,4.33
1.25,"Premium","I",62.2,5925,6.92,6.84,4.28
1.29,"Ideal","H",62.1,5926,6.95,6.93,4.31
1.08,"Good","D",63.8,5927,6.47,6.39,4.1
1.05,"Premium","G",62.5,5927,6.59,6.54,4.1
1.05,"Premium","D",60.5,5927,6.7,6.59,4
1,"Ideal","F",62.1,5929,6.34,6.38,3.95
1,"Ideal","D",59.9,5929,6.51,6.54,3.91
1,"Very Good","H",60.3,5929,6.41,6.46,3.88
1,"Very Good","F",62.9,5929,6.3,6.33,3.97
1,"Very Good","F",58.7,5929,6.51,6.6,3.85
1,"Good","F",63.7,5929,6.27,6.32,4.01
1.23,"Premium","E",62.5,5929,6.86,6.81,4.27
1.02,"Very Good","F",62.9,5930,6.39,6.43,4.03
0.3,"Ideal","F",62.3,605,4.3,4.33,2.69
0.3,"Ideal","G",61.4,605,4.31,4.36,2.66
0.3,"Ideal","G",61.5,605,4.31,4.34,2.66
0.3,"Premium","G",61.3,605,4.29,4.33,2.64
0.3,"Ideal","F",60.7,605,4.29,4.34,2.62
0.3,"Ideal","G",61.8,605,4.31,4.33,2.67
0.3,"Very Good","G",62.9,605,4.18,4.22,2.64
0.3,"Premium","G",61.8,605,4.29,4.32,2.66
0.3,"Ideal","H",60.4,605,4.32,4.36,2.62
0.3,"Good","G",63.8,605,4.25,4.28,2.72
0.3,"Ideal","F",61.6,605,4.28,4.32,2.65
0.3,"Ideal","F",61.3,605,4.3,4.32,2.64
0.3,"Premium","G",61.9,605,4.28,4.32,2.66
0.3,"Very Good","H",63,605,4.23,4.28,2.68
0.3,"Premium","H",61.5,605,4.28,4.3,2.64
0.3,"Ideal","G",62.3,605,4.29,4.32,2.68
0.3,"Premium","F",62.5,605,4.29,4.32,2.69
0.3,"Ideal","F",60.7,605,4.32,4.34,2.63
0.3,"Good","H",63.1,605,4.24,4.28,2.69
0.3,"Good","G",63.6,605,4.25,4.31,2.72
0.3,"Ideal","G",62.5,605,4.29,4.32,2.69
0.3,"Very Good","G",61.2,605,4.28,4.32,2.63
0.3,"Premium","H",62,605,4.3,4.35,2.68
0.3,"Very Good","G",61.4,605,4.32,4.35,2.66
0.3,"Premium","G",61.4,605,4.3,4.33,2.65
0.3,"Very Good","H",60.6,605,4.33,4.35,2.63
0.3,"Ideal","G",62.2,605,4.28,4.31,2.67
0.3,"Ideal","H",61.6,605,4.3,4.34,2.66
0.3,"Good","G",63.1,605,4.24,4.26,2.68
0.3,"Very Good","F",62.9,605,4.27,4.29,2.69
1.15,"Ideal","I",61.3,5930,6.74,6.76,4.14
1.22,"Premium","H",62.7,5930,6.77,6.73,4.23
1.21,"Very Good","I",62,5931,6.78,6.83,4.22
1.15,"Very Good","D",61.7,5932,6.69,6.76,4.15
1.05,"Ideal","I",61.8,5932,6.56,6.57,4.06
1.25,"Ideal","H",62.2,5932,6.89,6.94,4.29
1.01,"Ideal","F",61.7,5932,6.45,6.48,3.99
1.09,"Ideal","E",61.1,5935,6.66,6.7,4.08
1,"Ideal","E",62.9,5935,6.33,6.38,4
1.15,"Good","H",64.3,5935,6.66,6.62,4.27
1.01,"Ideal","H",61.7,5936,6.45,6.47,3.98
1.13,"Ideal","D",61.8,5936,6.74,6.68,4.15
1.21,"Ideal","H",62,5936,6.86,6.81,4.24
1.26,"Ideal","G",60.9,5937,7,7.05,4.28
1.19,"Ideal","F",62.1,5937,6.81,6.84,4.24
1.24,"Ideal","H",59.5,5937,6.98,7.03,4.17
1.14,"Ideal","H",61.6,5937,6.72,6.68,4.13
1.14,"Premium","H",61.7,5937,6.74,6.67,4.14
1.14,"Ideal","H",61.7,5937,6.73,6.68,4.14
1.5,"Premium","H",60.2,5937,7.43,7.35,4.45
1,"Very Good","F",62.1,5938,6.36,6.45,3.96
1.23,"Ideal","H",62.3,5938,6.85,6.89,4.28
1.11,"Ideal","E",61.4,5938,6.63,6.66,4.08
1,"Ideal","E",61.7,5938,6.44,6.49,3.99
1,"Very Good","G",61.2,5939,6.47,6.38,3.93
1.01,"Premium","D",62.3,5939,6.4,6.35,3.97
1.01,"Premium","D",61.6,5939,6.47,6.42,3.97
1.01,"Ideal","D",62,5939,6.44,6.37,3.97
1.01,"Premium","D",62.8,5939,6.42,6.36,4.01
1.01,"Ideal","D",60.8,5939,6.54,6.48,3.96
1.01,"Very Good","G",63.1,5939,6.39,6.35,4.02
1,"Premium","G",61.6,5940,6.39,6.43,3.95
1,"Very Good","G",63,5940,6.33,6.4,4.01
1.23,"Good","I",63.6,5940,6.85,6.76,4.33
1,"Premium","G",62.9,5940,6.39,6.33,4
1.2,"Very Good","I",60.5,5941,6.86,6.93,4.17
1.06,"Premium","F",61.2,5942,6.64,6.49,4.02
1.02,"Good","G",63.7,5943,6.24,6.31,4
1.01,"Very Good","G",61.4,5944,6.42,6.48,3.96
1.22,"Premium","H",61.4,5944,6.92,6.76,4.22
1.17,"Ideal","F",62.2,5944,6.73,6.71,4.18
1.06,"Ideal","D",62.7,5946,6.52,6.55,4.1
1.01,"Premium","G",62.1,5946,6.37,6.35,3.95
1.01,"Premium","G",59,5946,6.62,6.56,3.89
1.01,"Premium","G",61.8,5946,6.45,6.4,3.97
1.01,"Ideal","G",62.4,5946,6.42,6.39,4
0.99,"Ideal","F",61,5947,6.46,6.52,3.96
1.25,"Premium","D",63,5947,6.86,6.82,4.3
1.2,"Premium","D",61.4,5947,6.85,6.79,4.19
1.2,"Premium","G",61.5,5947,6.84,6.78,4.19
1.03,"Very Good","D",61.2,5948,6.53,6.61,4.02
1.21,"Ideal","H",62.4,5948,6.85,6.8,4.26
1.21,"Premium","H",62.5,5948,6.75,6.72,4.21
1.17,"Ideal","D",62.7,5949,6.72,6.7,4.21
1.28,"Premium","H",61.9,5949,7.02,6.94,4.32
1.09,"Very Good","H",62.5,5950,6.49,6.54,4.07
1.25,"Premium","H",62.1,5950,6.93,6.86,4.28
1.25,"Premium","H",60.4,5950,7.02,6.95,4.22
1.01,"Fair","G",65.1,5950,6.2,6.15,4.02
1.3,"Premium","J",61.5,5951,7.05,7,4.32
1.02,"Good","G",64.3,5951,6.28,6.34,4.06
1.05,"Premium","E",62.5,5951,6.5,6.43,4.04
1.09,"Premium","H",60.2,5951,6.7,6.66,4.02
1.23,"Ideal","H",60.6,5951,6.98,6.94,4.22
1.05,"Very Good","D",59.3,5952,6.63,6.69,3.95
1.12,"Premium","H",62.1,5952,6.64,6.6,4.11
1.04,"Ideal","D",61.7,5952,6.55,6.51,4.03
1.27,"Very Good","I",63.1,5953,6.83,6.87,4.32
1.01,"Good","E",63.4,5954,6.35,6.37,4.03
1.2,"Very Good","I",62.3,5955,6.76,6.81,4.23
1.2,"Very Good","I",62.9,5955,6.75,6.77,4.25
1.02,"Premium","E",61.4,5956,6.48,6.45,3.97
1.19,"Very Good","E",58,5956,6.9,6.97,4.02
1.1,"Premium","G",62.2,5958,6.61,6.57,4.1
1.32,"Premium","H",61.3,5958,7.09,7.01,4.32
1.22,"Ideal","I",62.5,5960,6.83,6.9,4.29
1.11,"Ideal","E",60.6,5962,6.76,6.78,4.1
1.3,"Ideal","H",62.2,5962,7.01,6.98,4.35
1.21,"Premium","I",62.3,5962,6.82,6.79,4.24
1.36,"Premium","I",62.7,5963,7.08,7.01,4.42
1.01,"Premium","G",61.5,5963,6.44,6.38,3.94
1.04,"Very Good","G",61.3,5964,6.45,6.53,3.98
1.2,"Ideal","E",62.5,5964,6.77,6.84,4.25
1.22,"Very Good","I",61.6,5966,6.86,6.8,4.21
1.12,"Very Good","D",62.2,5966,6.65,6.67,4.14
1.07,"Premium","G",59.6,5967,6.66,6.7,3.98
1,"Premium","G",61.5,5967,6.39,6.36,3.92
1,"Very Good","G",63.5,5967,6.33,6.23,3.99
1,"Premium","G",60,5967,6.52,6.47,3.9
1,"Premium","G",63,5967,6.45,6.32,4.02
1,"Ideal","G",62.6,5967,6.47,6.4,4.03
1.35,"Ideal","J",61.4,5969,7.13,7.1,4.37
1.38,"Ideal","J",62.6,5969,7.05,7.16,4.45
1.24,"Premium","D",59.1,5969,7.03,6.98,4.14
1.01,"Good","E",61.2,5972,6.34,6.38,3.89
1.24,"Premium","I",58.9,5972,7.08,7.02,4.15
1.21,"Ideal","H",61.2,5973,6.86,6.93,4.22
1.01,"Ideal","E",62.2,5973,6.41,6.35,3.97
1.01,"Very Good","E",63.1,5973,6.4,6.37,4.03
1.01,"Premium","E",60,5973,6.53,6.47,3.9
1.55,"Very Good","E",61.6,5974,7.42,7.52,4.6
1.03,"Ideal","F",62,5974,6.47,6.5,4.02
1.07,"Premium","F",61.6,5974,6.56,6.53,4.03
1.25,"Premium","I",61,5975,6.89,6.98,4.23
1.25,"Very Good","I",62.7,5975,6.74,6.95,4.29
1.25,"Ideal","J",61.1,5975,6.91,6.94,4.23
1.01,"Very Good","F",61.3,5975,6.39,6.43,3.93
1.2,"Good","H",63.6,5975,6.79,6.74,4.3
1.2,"Premium","G",62.9,5975,6.75,6.69,4.23
1.2,"Premium","H",62.9,5975,6.77,6.74,4.25
1.26,"Very Good","E",62.9,5976,6.82,6.85,4.3
1.24,"Ideal","I",61.1,5976,6.94,6.91,4.23
1.24,"Ideal","I",62.4,5976,6.89,6.87,4.29
1.02,"Very Good","H",63.1,5977,6.38,6.44,4.04
1.02,"Premium","G",62.6,5978,6.39,6.43,4.01
0.9,"Ideal","G",62.8,5978,6.12,6.18,3.86
1.22,"Very Good","I",63.3,5979,6.74,6.82,4.29
1.51,"Good","D",57,5979,7.48,7.53,4.28
1.23,"Premium","H",59.3,5979,7,6.94,4.13
1.25,"Ideal","J",62.1,5980,6.81,6.84,4.24
0.94,"Premium","D",62.3,5980,6.34,6.28,3.93
1.21,"Premium","F",59,5982,6.94,6.99,4.11
1.07,"Ideal","F",62.7,5982,6.47,6.53,4.08
0.95,"Ideal","E",61.5,5983,6.28,6.3,3.87
1.06,"Premium","D",58.9,5983,6.69,6.63,3.92
1.26,"Premium","I",61,5983,6.97,6.91,4.23
1,"Good","E",63.3,5984,6.29,6.34,4
1.28,"Very Good","H",60.2,5984,7.03,7.13,4.26
1.22,"Ideal","H",61.9,5985,6.86,6.83,4.24
1.2,"Very Good","I",62.1,5986,6.78,6.72,4.19
1.14,"Premium","H",60.2,5986,6.74,6.81,4.08
1.01,"Good","D",60.1,5986,6.36,6.32,3.81
1.44,"Good","G",63.2,5987,7.18,7.21,4.54
1.05,"Very Good","G",63,5987,6.48,6.51,4.09
1,"Very Good","D",59.3,5987,6.45,6.5,3.84
1.01,"Very Good","F",61.4,5988,6.4,6.47,3.95
1.01,"Very Good","F",59.9,5988,6.46,6.5,3.88
1.01,"Good","H",63.3,5988,6.35,6.39,4.03
1.01,"Premium","F",62.1,5988,6.36,6.43,3.97
1.01,"Premium","F",62.7,5988,6.39,6.4,4.01
1.01,"Very Good","F",61.1,5988,6.49,6.56,3.99
1.01,"Good","F",63.6,5988,6.32,6.36,4.03
1.01,"Good","F",63.2,5988,6.33,6.36,4.01
1.2,"Premium","F",62.8,5988,6.78,6.73,4.24
1.21,"Very Good","H",61.1,5989,6.87,6.92,4.21
0.92,"Ideal","G",62,5989,6.21,6.24,3.86
1.15,"Ideal","H",62.6,5989,6.75,6.69,4.21
1.54,"Good","I",57.9,5989,7.63,7.5,4.38
1.16,"Ideal","E",61.9,5991,6.71,6.77,4.17
0.93,"Ideal","E",61.9,5992,6.24,6.27,3.87
1.09,"Premium","H",62.3,5993,6.63,6.53,4.1
1.82,"Fair","H",67.3,5993,7.5,7.47,5.04
1.05,"Ideal","H",61.4,5993,6.53,6.57,4.02
1.04,"Ideal","H",61.8,5994,6.51,6.52,4.03
1.54,"Ideal","I",61.4,5994,7.52,7.43,4.59
1.01,"Ideal","G",61.7,5995,6.48,6.45,3.99
1.28,"Ideal","G",61.4,5995,6.99,6.96,4.28
1.01,"Very Good","G",63.1,5995,6.38,6.33,4.01
1.21,"Ideal","F",61.8,5996,6.82,6.87,4.23
1.2,"Ideal","G",60.5,5996,6.84,6.87,4.15
1.33,"Ideal","J",62.5,5996,7.05,6.99,4.39
1.29,"Premium","G",62,5996,7.03,6.97,4.34
1.22,"Premium","H",62.4,5997,6.82,6.77,4.24
0.96,"Very Good","E",58.7,5997,6.47,6.51,3.81
1.21,"Premium","D",62.2,5997,6.83,6.8,4.24
1.26,"Ideal","H",61,5998,6.99,6.95,4.25
1.26,"Premium","H",58.6,5998,7.09,7.04,4.14
1.02,"Premium","D",62.5,5998,6.4,6.34,3.98
1.7,"Very Good","F",63.1,5998,7.62,7.51,4.78
1.02,"Premium","G",62.7,5998,6.39,6.34,3.99
1.02,"Premium","D",62.3,5998,6.42,6.38,3.99
1.26,"Very Good","F",63.4,5998,6.92,6.9,4.38
1.02,"Premium","D",60.6,5998,6.53,6.47,3.94
1.01,"Very Good","G",59.2,5999,6.52,6.59,3.88
1.01,"Good","G",63.1,5999,6.37,6.4,4.03
1.01,"Premium","G",62.4,5999,6.38,6.41,3.99
1.01,"Ideal","G",61.8,5999,6.42,6.45,3.98
1,"Premium","G",60.9,6000,6.51,6.41,3.91
1.2,"Very Good","H",63.3,6000,6.78,6.68,4.26
1.26,"Very Good","G",61.3,6001,6.94,7,4.27
1.21,"Premium","J",61.3,6001,6.86,6.81,4.19
1.07,"Very Good","D",60.2,6002,6.64,6.68,4.01
2.03,"Fair","H",64.4,6002,7.91,7.85,5.07
2.03,"Fair","H",66.6,6002,7.81,7.75,5.19
0.8,"Ideal","D",61.9,6004,5.91,5.95,3.67
1.01,"Good","E",65.4,6004,6.18,6.23,4.06
1.23,"Ideal","G",58.8,6005,7.01,7.08,4.14
1.13,"Premium","H",58.9,6005,6.81,6.78,4
1,"Premium","G",60.6,6006,6.42,6.48,3.91
1.2,"Ideal","E",61.3,6006,6.85,6.88,4.21
1.5,"Fair","J",64.9,6006,7.09,7.03,4.58
1.5,"Good","G",57.5,6006,7.53,7.49,4.32
1.5,"Good","G",57.5,6006,7.53,7.49,4.32
1.5,"Good","G",57.9,6006,7.52,7.48,4.35
1.02,"Very Good","F",63.3,6007,6.36,6.38,4.03
1.27,"Very Good","I",62.6,6007,6.86,6.95,4.32
1.73,"Fair","H",65.9,6007,7.52,7.45,4.93
1.59,"Premium","E",62.3,6010,7.42,7.37,4.61
1.34,"Ideal","J",62,6010,7.12,7.04,4.39
1.04,"Ideal","G",62.5,6012,6.45,6.54,4.06
1.22,"Premium","E",61.5,6012,6.84,6.86,4.21
1.22,"Premium","I",61.1,6012,6.84,6.91,4.2
1.22,"Ideal","I",61.7,6012,6.85,6.82,4.22
1,"Very Good","F",61.6,6013,6.42,6.47,3.97
1.17,"Ideal","I",62.2,6013,6.78,6.81,4.23
1.18,"Ideal","H",61.4,6013,6.84,6.78,4.18
1.23,"Ideal","J",61.2,6015,6.93,6.88,4.23
1.21,"Ideal","G",62,6017,6.83,6.81,4.23
1.36,"Premium","I",59.3,6017,7.21,7.18,4.27
0.9,"Ideal","E",62.3,6018,6.16,6.19,3.85
1.01,"Very Good","G",62.4,6019,6.42,6.4,4
1.2,"Very Good","H",58.9,6019,6.94,7.02,4.11
1.2,"Very Good","H",62.9,6019,6.74,6.8,4.26
1.2,"Very Good","H",62.5,6019,6.66,6.72,4.18
1.2,"Very Good","H",61,6019,6.84,6.92,4.2
1.2,"Very Good","H",61.2,6019,6.78,6.91,4.19
1.2,"Very Good","H",62.1,6019,6.72,6.77,4.19
1.01,"Ideal","G",60.8,6019,6.52,6.5,3.96
1.01,"Ideal","G",62.5,6019,6.43,6.4,4.01
1,"Good","D",64.1,6020,6.32,6.29,4.04
1,"Very Good","F",58.4,6021,6.58,6.47,3.81
1.2,"Premium","I",62.8,6021,6.8,6.74,4.25
1,"Very Good","H",62.3,6022,6.28,6.36,3.94
1.21,"Very Good","H",62.8,6022,6.8,6.83,4.28
1.21,"Good","H",58.2,6022,6.98,7.01,4.07
1.07,"Premium","G",60.1,6022,6.76,6.6,3.99
1.26,"Premium","I",62.4,6023,6.88,6.94,4.31
1.01,"Ideal","G",59.7,6024,6.49,6.44,3.86
1.21,"Ideal","H",62.6,6025,6.87,6.8,4.28
1.66,"Good","F",62.1,6025,7.56,7.6,4.71
1.21,"Good","G",63.7,6025,6.73,6.67,4.27
1.21,"Ideal","G",62.5,6025,6.77,6.7,4.21
1.21,"Premium","H",59.5,6025,7.02,6.96,4.16
1.2,"Premium","G",63,6026,6.72,6.68,4.22
1.01,"Premium","G",61.6,6027,6.45,6.4,3.96
1.01,"Premium","G",59.1,6027,6.63,6.56,3.9
1.01,"Ideal","G",63,6027,6.42,6.35,4.02
1.05,"Very Good","G",60.1,6028,6.65,6.73,4.02
1.5,"Very Good","F",63.2,6028,7.29,7.24,4.59
1,"Good","G",63.9,6028,6.34,6.28,4.03
1.25,"Ideal","H",61.6,6030,6.89,6.94,4.26
1,"Good","F",62.1,6030,6.31,6.38,3.94
1.21,"Premium","D",60.9,6031,6.89,6.83,4.18
1.57,"Premium","J",59.6,6031,7.59,7.5,4.5
1.27,"Very Good","I",63.3,6031,6.87,6.82,4.33
1.25,"Good","F",59,6032,7.01,7.06,4.15
1.1,"Premium","G",60.3,6032,6.73,6.68,4.04
1.02,"Premium","E",60.3,6032,6.58,6.48,3.94
1.14,"Premium","F",61.1,6033,6.75,6.7,4.11
1.14,"Premium","F",59.6,6033,6.8,6.78,4.05
1.03,"Very Good","G",62.1,6036,6.41,6.48,4
1.03,"Very Good","G",62.3,6036,6.43,6.51,4.03
1.16,"Ideal","H",62.2,6036,6.72,6.75,4.19
1.01,"Very Good","F",58.5,6037,6.52,6.54,3.82
1.01,"Good","F",64.1,6037,6.16,6.23,3.97
1,"Good","F",63.7,6037,6.32,6.27,4.01
1,"Premium","H",60.3,6037,6.46,6.41,3.88
1,"Premium","F",58.7,6037,6.6,6.51,3.85
1.23,"Premium","F",61.2,6038,6.91,6.84,4.21
1.51,"Premium","H",61.9,6038,7.39,7.34,4.56
0.99,"Ideal","F",62.1,6038,6.33,6.4,3.95
1.23,"Very Good","H",58.5,6039,6.98,7,4.09
1.01,"Ideal","F",62.7,6039,6.38,6.44,4.02
1,"Very Good","D",61.4,6040,6.35,6.41,3.92
1.02,"Ideal","D",61.2,6040,6.51,6.56,4
1.07,"Ideal","G",62.2,6040,6.55,6.5,4.06
1.07,"Premium","G",62.2,6040,6.54,6.48,4.05
1.35,"Very Good","I",61,6041,7.09,7.15,4.34
1.15,"Premium","D",61.7,6041,6.76,6.69,4.15
1.01,"Fair","F",69,6041,6.06,5.99,4.16
1.3,"Good","H",63.7,6042,6.94,6.87,4.4
1.01,"Very Good","E",62.6,6043,6.39,6.43,4.01
1,"Ideal","E",62,6043,6.42,6.38,3.97
1.09,"Ideal","E",61.1,6043,6.7,6.66,4.08
1.03,"Ideal","F",61.3,6044,6.47,6.53,3.98
1.22,"Premium","I",59.3,6045,6.96,7.01,4.14
1.13,"Ideal","H",62,6045,6.61,6.69,4.12
1.27,"Ideal","G",61.8,6045,6.96,6.93,4.29
1.26,"Ideal","G",60.9,6046,7.05,7,4.28
1.22,"Premium","D",62,6046,6.8,6.74,4.2
1.23,"Ideal","H",62.3,6046,6.89,6.85,4.28
1.51,"Good","I",63.8,6046,7.21,7.18,4.59
1.51,"Good","I",63.8,6046,7.21,7.18,4.59
1.01,"Very Good","G",61.9,6047,6.37,6.42,3.96
