carat,cut,color,depth,price,x,y,z
1.06,Ideal,H,62.8,4402,6.52,6.56,4.11
1.06,Ideal,H,61.2,5277,6.57,6.61,4.03
1.06,Ideal,G,61.1,6667,6.59,6.56,4.02
1.06,Ideal,F,60.7,4568,6.57,6.61,4.0
1.06,Ideal,F,62.1,7334,6.52,6.55,4.06
1.06,Ideal,I,62.6,4646,6.46,6.54,4.07
1.06,Ideal,H,63.0,5278,6.49,6.44,4.08
1.05,Ideal,D,60.0,5104,6.66,6.61,3.98
1.05,Ideal,G,62.8,7440,6.44,6.48,4.06
1.05,Ideal,D,60.2,4932,6.58,6.65,3.98
1.05,Ideal,I,61.5,5101,6.56,6.61,4.05
1.05,Ideal,I,60.9,4163,6.55,6.62,4.01
1.05,Ideal,H,61.9,4586,6.56,6.49,4.04
1.05,Ideal,D,61.9,5110,6.5,6.53,4.03
1.05,Ideal,G,61.1,5504,6.55,6.52,3.99
1.05,Ideal,G,61.2,8022,6.51,6.55,4.0
1.05,Ideal,F,61.5,9138,6.51,6.57,4.02
1.05,Ideal,G,61.6,6981,6.51,6.54,4.02
1.05,Ideal,H,61.4,5095,6.49,6.54,4.0
1.05,Ideal,G,61.6,6837,6.52,6.56,4.03
1.05,Ideal,F,61.6,9483,6.55,6.53,4.03
1.05,Ideal,F,61.8,4729,6.51,6.54,4.03
1.05,Ideal,F,62.7,9784,6.5,6.41,4.05
1.05,Ideal,G,60.4,9000,6.6,6.65,4.0
1.05,Ideal,E,62.1,9160,6.57,6.48,4.05
1.05,Ideal,G,62.5,7037,6.48,6.54,4.07
1.05,Ideal,G,61.9,6486,6.52,6.56,4.05
1.05,Ideal,G,60.8,6486,6.58,6.65,4.02
1.05,Ideal,F,61.8,4816,6.54,6.51,4.03
1.05,Ideal,G,62.2,7357,6.49,6.51,4.04
1.05,Ideal,H,61.8,6833,6.54,6.57,4.05
1.05,Ideal,G,62.5,9012,6.52,6.48,4.06
1.05,Ideal,E,60.3,4714,6.56,6.6,3.97
1.05,Ideal,H,61.7,5728,6.52,6.55,4.03
1.05,Ideal,F,62.3,8100,6.53,6.5,4.06
1.05,Ideal,H,62.0,4223,6.53,6.46,4.03
1.05,Ideal,D,60.5,8820,6.61,6.58,3.99
1.05,Ideal,E,62.4,9146,6.52,6.49,4.06
1.05,Ideal,I,62.1,4516,6.5,6.47,4.03
1.05,Ideal,I,61.8,4723,6.53,6.49,4.02
1.05,Ideal,G,60.1,8623,6.58,6.63,3.97
1.05,Ideal,G,62.7,5127,6.45,6.51,4.06
1.05,Ideal,H,61.2,4331,6.55,6.62,4.03
1.05,Ideal,H,62.4,5128,6.49,6.52,4.06
1.05,Ideal,H,61.2,4331,6.54,6.59,4.02
1.05,Ideal,J,62.8,4116,6.45,6.41,4.04
1.05,Ideal,G,61.3,7027,6.51,6.58,4.01
1.05,Ideal,D,60.7,6196,6.52,6.56,3.97
1.05,Ideal,G,61.7,7028,6.56,6.53,4.04
1.05,Ideal,F,61.6,6810,6.54,6.58,4.04
1.05,Ideal,G,61.9,6604,6.56,6.52,4.05
1.05,Ideal,G,62.8,6604,6.49,6.45,4.06
1.05,Ideal,G,60.8,6604,6.65,6.58,4.02
1.05,Ideal,F,62.0,5557,6.54,6.5,4.04
1.05,Ideal,D,61.0,8451,6.54,6.61,4.01
1.05,Ideal,F,62.8,6933,6.48,6.45,4.06
1.05,Ideal,I,62.2,3428,6.52,6.5,4.05
1.05,Ideal,G,62.0,6936,6.47,6.53,4.03
1.05,Ideal,H,61.9,4504,6.49,6.56,4.04
1.05,Ideal,G,61.2,8931,6.54,6.57,4.01
1.05,Ideal,G,60.1,8546,6.63,6.68,4.0
1.05,Ideal,F,62.1,7955,6.54,6.59,4.08
1.05,Ideal,F,60.3,4987,6.55,6.68,3.99
1.05,Ideal,H,61.2,7329,6.62,6.59,4.04
1.05,Ideal,J,60.6,3528,6.59,6.55,3.98
1.05,Ideal,G,60.7,8946,6.6,6.65,4.02
1.05,Ideal,H,62.0,3528,6.54,6.5,4.04
1.05,Ideal,D,61.7,7965,6.5,6.53,4.02
1.05,Ideal,J,62.3,4126,6.52,6.55,4.07
1.05,Ideal,F,60.6,5586,6.51,6.56,3.96
1.05,Ideal,G,59.4,6914,6.62,6.65,3.94
1.05,Ideal,I,61.0,4494,6.55,6.62,4.02
1.05,Ideal,F,62.1,9092,6.52,6.55,4.06
1.05,Ideal,H,61.8,4975,6.52,6.58,4.05
1.05,Ideal,G,61.4,9555,6.54,6.59,4.03
1.05,Ideal,G,59.6,3299,6.58,6.53,3.91
1.05,Ideal,G,61.9,6562,6.47,6.51,4.03
1.05,Ideal,F,60.5,10011,6.67,6.58,4.01
1.05,Ideal,H,61.4,5993,6.53,6.57,4.02
1.05,Ideal,F,61.7,13060,6.48,6.56,4.02
1.05,Ideal,E,62.4,8982,6.49,6.52,4.06
1.05,Ideal,I,62.6,4466,6.45,6.53,4.06
1.05,Ideal,H,62.5,4937,6.43,6.52,4.05
1.05,Ideal,J,62.3,4253,6.47,6.5,4.04
1.05,Ideal,G,62.3,4561,6.52,6.58,4.08
1.05,Ideal,F,61.9,8870,6.5,6.52,4.03
1.05,Ideal,F,61.4,12273,6.51,6.53,4.0
1.05,Ideal,H,62.5,5027,6.52,6.43,4.05
1.05,Ideal,H,62.6,6165,6.45,6.5,4.05
1.05,Ideal,G,61.8,6586,6.53,6.48,4.02
1.05,Ideal,I,60.4,3822,6.6,6.58,3.98
1.05,Ideal,F,62.1,10874,6.54,6.56,4.07
1.05,Ideal,F,61.6,10872,6.57,6.53,4.04
1.05,Ideal,H,60.6,3234,6.59,6.55,3.98
1.05,Ideal,G,61.1,7523,6.54,6.59,4.01
1.05,Ideal,G,61.0,7526,6.62,6.56,4.02
1.05,Ideal,E,61.3,9843,6.55,6.59,4.03
1.05,Ideal,D,61.9,11196,6.53,6.55,4.05
1.05,Ideal,H,61.3,6255,6.51,6.54,4.0
1.05,Ideal,F,62.7,6403,6.52,6.59,4.11
1.05,Ideal,I,62.1,4679,6.54,6.55,4.06
1.05,Ideal,I,60.3,5697,6.57,6.63,3.98
1.05,Ideal,E,61.7,9624,6.54,6.55,4.04
1.05,Ideal,G,61.5,7247,6.56,6.59,4.04
1.05,Ideal,F,60.9,4675,6.64,6.56,4.02
1.05,Ideal,H,61.2,4410,6.59,6.54,4.02
1.05,Ideal,H,61.2,4410,6.62,6.55,4.03
1.05,Ideal,F,60.4,7373,6.61,6.63,4.0
1.05,Ideal,G,62.2,7270,6.51,6.55,4.06
1.05,Ideal,H,61.1,5200,6.52,6.58,4.0
1.05,Ideal,G,59.7,5204,6.67,6.64,3.97
1.05,Ideal,D,61.9,5204,6.53,6.5,4.03
1.05,Ideal,G,61.8,4608,6.51,6.57,4.04
1.05,Ideal,F,61.9,9032,6.52,6.5,4.03
1.05,Ideal,H,60.8,5704,6.62,6.58,4.01
1.05,Ideal,G,61.9,5361,6.51,6.55,4.04
1.05,Ideal,J,62.3,4201,6.55,6.51,4.07
1.05,Ideal,J,61.6,3616,6.55,6.51,4.02
1.05,Ideal,I,61.8,5352,6.55,6.57,4.05
1.05,Ideal,D,61.7,5914,6.53,6.59,4.05
1.05,Ideal,D,62.8,5914,6.46,6.48,4.06
1.05,Ideal,F,61.9,5347,6.48,6.5,4.02
1.05,Ideal,I,60.2,5347,6.6,6.65,3.99
1.05,Ideal,E,60.7,6316,6.62,6.67,4.03
1.05,Ideal,H,61.9,5342,6.54,6.57,4.06
1.05,Ideal,D,62.1,5702,6.49,6.52,4.04
1.05,Ideal,E,62.6,7762,6.5,6.44,4.05
1.05,Ideal,G,62.3,5361,6.47,6.54,4.05
1.05,Ideal,F,62.1,9257,6.55,6.52,4.06
1.05,Ideal,J,61.3,4364,6.56,6.59,4.03
1.05,Ideal,I,62.2,6279,6.49,6.52,4.04
1.05,Ideal,I,61.8,5932,6.56,6.57,4.06
1.05,Ideal,G,62.2,4667,6.52,6.56,4.07
1.05,Ideal,J,61.5,4405,6.53,6.57,4.03
1.05,Ideal,J,61.7,4405,6.54,6.56,4.04
1.05,Ideal,F,59.0,12315,6.62,6.67,3.92
1.05,Ideal,G,61.3,7155,6.58,6.51,4.01
1.05,Ideal,F,59.1,7697,6.67,6.66,3.94
1.05,Ideal,G,61.7,6350,6.54,6.52,4.03
1.05,Ideal,E,62.1,5436,6.48,6.5,4.03
1.05,Ideal,G,62.5,8850,6.48,6.52,4.06
1.05,Ideal,H,61.7,5833,6.55,6.52,4.03
1.05,Ideal,G,62.0,7063,6.53,6.47,4.03
1.05,Ideal,F,62.7,4866,6.5,6.54,4.09
1.05,Ideal,G,62.2,7070,6.53,6.55,4.07
1.05,Ideal,F,62.0,5457,6.5,6.54,4.04
1.05,Ideal,G,62.5,8645,6.49,6.53,4.07
1.05,Ideal,G,62.2,8645,6.49,6.53,4.05
1.05,Ideal,F,60.9,4591,6.56,6.64,4.02
1.05,Ideal,H,61.8,4604,6.52,6.55,4.04
1.05,Ideal,G,61.8,5192,6.5,6.54,4.03
1.05,Ideal,F,61.3,5842,6.58,6.61,4.04
1.05,Ideal,G,61.9,8645,6.51,6.54,4.04
1.05,Ideal,D,62.1,5156,6.48,6.54,4.04
1.04,Ideal,F,61.8,10984,6.56,6.49,4.03
1.04,Ideal,H,62.2,4077,6.51,6.48,4.04
1.04,Ideal,G,60.4,4566,6.56,6.62,3.98
1.04,Ideal,I,61.3,4659,6.57,6.54,4.02
1.04,Ideal,G,61.9,4973,6.47,6.51,4.02
1.04,Ideal,I,61.3,4659,6.56,6.53,4.01
1.04,Ideal,H,59.6,4077,6.64,6.59,3.94
1.04,Ideal,I,63.0,4135,6.49,6.39,4.06
1.04,Ideal,D,61.6,10709,6.52,6.56,4.03
1.04,Ideal,F,60.1,7035,6.59,6.63,3.97
1.04,Ideal,F,62.2,9281,6.53,6.46,4.04
1.04,Ideal,F,61.2,5145,6.54,6.6,4.02
1.04,Ideal,F,62.2,4797,6.45,6.48,4.02
1.04,Ideal,G,61.8,7467,6.5,6.52,4.02
1.04,Ideal,F,63.0,7338,6.5,6.45,4.08
1.04,Ideal,D,61.9,6112,6.51,6.54,4.04
1.04,Ideal,I,61.2,4846,6.53,6.55,4.0
1.04,Ideal,G,62.2,8637,6.48,6.51,4.04
1.04,Ideal,G,59.4,6286,6.63,6.67,3.95
1.04,Ideal,I,62.9,4997,6.45,6.41,4.04
1.04,Ideal,G,61.9,6628,6.48,6.5,4.02
1.04,Ideal,G,62.0,6286,6.43,6.5,4.01
1.04,Ideal,H,61.8,4368,6.54,6.5,4.03
1.04,Ideal,F,62.1,4668,6.46,6.48,4.02
1.04,Ideal,H,62.5,6368,6.5,6.52,4.07
1.04,Ideal,G,62.0,6458,6.5,6.49,4.03
1.04,Ideal,H,62.7,5577,6.42,6.46,4.04
1.04,Ideal,H,62.7,5577,6.43,6.49,4.05
1.04,Ideal,E,62.0,9552,6.54,6.46,4.03
1.04,Ideal,H,62.0,6368,6.52,6.54,4.05
1.04,Ideal,F,61.4,5663,6.52,6.58,4.02
1.04,Ideal,H,61.7,4543,6.54,6.49,4.02
1.04,Ideal,I,61.4,5572,6.46,6.54,3.99
1.04,Ideal,E,61.0,9901,6.61,6.57,4.02
1.04,Ideal,G,61.6,6773,6.49,6.54,4.01
1.04,Ideal,G,62.5,6012,6.45,6.54,4.06
1.04,Ideal,G,61.8,6290,6.5,6.47,4.01
1.04,Ideal,F,59.9,4403,6.64,6.58,3.96
1.04,Ideal,E,62.4,9897,6.51,6.47,4.05
1.04,Ideal,G,61.7,4455,6.57,6.52,4.04
1.04,Ideal,G,61.1,6632,6.58,6.55,4.01
1.04,Ideal,G,61.4,6290,6.53,6.5,4.0
1.04,Ideal,H,61.1,4368,6.66,6.6,4.05
1.04,Ideal,H,62.1,4404,6.48,6.5,4.03
1.04,Ideal,D,61.9,7220,6.5,6.52,4.03
1.04,Ideal,G,61.3,7044,6.53,6.56,4.01
1.04,Ideal,G,61.9,5311,6.46,6.5,4.01
1.04,Ideal,D,61.8,14626,6.52,6.49,4.02
1.04,Ideal,F,62.1,6692,6.48,6.53,4.04
1.04,Ideal,F,61.2,9169,6.53,6.5,3.99
1.04,Ideal,F,61.8,4630,6.53,6.49,4.02
1.04,Ideal,G,62.8,7738,6.49,6.45,4.06
1.04,Ideal,H,59.7,4812,6.61,6.59,3.94
1.04,Ideal,F,61.2,9005,6.5,6.53,3.99
1.04,Ideal,J,61.1,3931,6.57,6.52,4.0
1.04,Ideal,G,62.0,4200,6.53,6.6,4.07
1.04,Ideal,H,60.5,3786,6.55,6.51,3.95
1.04,Ideal,H,61.7,5469,6.51,6.55,4.03
1.04,Ideal,E,61.8,7208,6.49,6.53,4.02
1.04,Ideal,G,61.2,7375,6.5,6.53,3.99
1.04,Ideal,G,61.5,6831,6.54,6.55,4.02
1.04,Ideal,H,61.3,3984,6.49,6.44,3.96
1.04,Ideal,F,61.3,5321,6.51,6.53,4.0
1.04,Ideal,G,62.5,6709,6.49,6.46,4.05
1.04,Ideal,G,62.3,7457,6.45,6.49,4.03
1.04,Ideal,G,60.7,4375,6.51,6.61,3.98
1.04,Ideal,G,61.5,7457,6.5,6.54,4.01
1.04,Ideal,H,62.5,4648,6.5,6.46,4.05
1.04,Ideal,H,60.3,4629,6.55,6.58,3.96
1.04,Ideal,F,62.6,4547,6.45,6.48,4.05
1.04,Ideal,F,62.0,7459,6.47,6.52,4.03
1.04,Ideal,G,62.5,8120,6.45,6.54,4.06
1.04,Ideal,F,61.8,4547,6.49,6.53,4.02
1.04,Ideal,E,61.6,5163,6.51,6.54,4.02
1.04,Ideal,G,62.1,8012,6.5,6.51,4.04
1.04,Ideal,H,62.1,4801,6.49,6.52,4.04
1.04,Ideal,G,62.6,6290,6.49,6.45,4.05
1.04,Ideal,J,60.4,3762,6.55,6.6,3.97
1.04,Ideal,G,62.0,6342,6.49,6.5,4.03
1.04,Ideal,G,61.9,6290,6.5,6.46,4.01
1.04,Ideal,E,62.0,4804,6.48,6.51,4.03
1.04,Ideal,I,61.9,4941,6.51,6.57,4.05
1.04,Ideal,E,61.4,4804,6.5,6.56,4.01
1.04,Ideal,H,62.7,4515,6.51,6.47,4.07
1.04,Ideal,F,62.9,5626,6.49,6.46,4.07
1.04,Ideal,H,61.9,4515,6.49,6.46,4.01
1.04,Ideal,F,61.7,9218,6.51,6.53,4.02
1.04,Ideal,F,62.6,4630,6.48,6.45,4.05
1.04,Ideal,G,61.4,4375,6.48,6.54,4.0
1.04,Ideal,H,61.1,4290,6.6,6.66,4.05
1.04,Ideal,G,62.5,8590,6.53,6.47,4.06
1.04,Ideal,H,59.3,5416,6.64,6.58,3.92
1.04,Ideal,G,62.0,4752,6.52,6.49,4.03
1.04,Ideal,H,60.7,5805,6.56,6.61,4.0
1.04,Ideal,I,61.4,4423,6.5,6.59,4.02
1.04,Ideal,I,61.9,3553,6.51,6.45,4.02
1.04,Ideal,F,61.4,5220,6.46,6.5,3.98
1.04,Ideal,H,61.0,5189,6.56,6.53,3.99
1.04,Ideal,F,62.1,4426,6.54,6.47,4.04
1.04,Ideal,G,62.8,6542,6.48,6.42,4.05
1.04,Ideal,D,61.7,5952,6.55,6.51,4.03
1.04,Ideal,H,60.3,4323,6.54,6.59,3.96
1.04,Ideal,E,62.9,10019,6.47,6.51,4.08
1.04,Ideal,E,61.1,5067,6.55,6.51,3.99
1.04,Ideal,F,62.1,6814,6.53,6.48,4.04
1.04,Ideal,F,62.2,9115,6.46,6.53,4.04
1.04,Ideal,I,61.8,5229,6.49,6.51,4.02
1.04,Ideal,I,59.7,3669,6.6,6.54,3.92
1.04,Ideal,I,61.7,4836,6.5,6.54,4.02
1.04,Ideal,E,59.0,3588,6.65,6.6,3.91
1.04,Ideal,E,62.3,5531,6.46,6.49,4.03
1.04,Ideal,F,62.1,4754,6.48,6.46,4.02
1.04,Ideal,E,62.4,5528,6.48,6.53,4.06
1.04,Ideal,H,61.8,5994,6.51,6.52,4.03
1.04,Ideal,F,61.6,10825,6.5,6.53,4.02
1.04,Ideal,J,62.0,4469,6.51,6.55,4.05
1.04,Ideal,F,61.4,7015,6.51,6.56,4.01
1.04,Ideal,D,61.8,14494,6.49,6.52,4.02
1.04,Ideal,G,62.0,4277,6.6,6.53,4.07
1.04,Ideal,I,62.4,3953,6.48,6.46,4.04
1.04,Ideal,G,61.4,6173,6.52,6.44,3.98
1.04,Ideal,I,62.4,5199,6.44,6.48,4.03
1.04,Ideal,F,61.6,8415,6.53,6.55,4.03
1.04,Ideal,I,61.5,5105,6.49,6.52,4.0
1.04,Ideal,G,62.6,6177,6.45,6.49,4.05
1.04,Ideal,G,61.4,6177,6.5,6.53,4.0
1.04,Ideal,G,61.5,7294,6.53,6.57,4.03
1.04,Ideal,G,61.7,7294,6.47,6.53,4.01
1.04,Ideal,F,61.6,3718,6.51,6.46,4.0
1.04,Ideal,J,61.3,4550,6.53,6.55,4.01
1.04,Ideal,G,60.8,6529,6.55,6.57,3.99
1.04,Ideal,H,62.3,5102,6.45,6.48,4.03
1.04,Ideal,G,61.5,9465,6.51,6.54,4.01
1.04,Ideal,G,61.9,6809,6.53,6.56,4.05
1.04,Ideal,H,61.7,4461,6.49,6.54,4.02
1.04,Ideal,G,62.2,8794,6.51,6.48,4.04
1.04,Ideal,J,60.8,4059,6.54,6.59,3.99
1.04,Ideal,F,61.6,10804,6.47,6.51,4.0
1.04,Ideal,F,62.0,4695,6.49,6.51,4.03
1.04,Ideal,I,61.7,4344,6.49,6.54,4.02
1.04,Ideal,D,60.9,11511,6.54,6.6,4.0
1.04,Ideal,F,61.8,10787,6.49,6.56,4.03
1.04,Ideal,F,61.2,4740,6.54,6.6,4.02
1.04,Ideal,I,63.0,4696,6.44,6.41,4.05
1.04,Ideal,G,62.5,8268,6.54,6.45,4.06
1.04,Ideal,F,61.3,5495,6.51,6.55,4.0
1.04,Ideal,I,61.8,5242,6.5,6.54,4.03
1.04,Ideal,H,62.1,4484,6.5,6.48,4.03
1.04,Ideal,J,61.1,5242,6.49,6.57,3.99
1.04,Ideal,G,60.7,4455,6.61,6.51,3.98
1.04,Ideal,I,61.8,4484,6.46,6.48,4.0
1.04,Ideal,F,61.3,5882,6.55,6.5,4.0
1.04,Ideal,E,62.0,4892,6.51,6.48,4.03
1.04,Ideal,I,62.2,4484,6.51,6.47,4.04
1.04,Ideal,H,60.7,4484,6.51,6.43,3.93
1.04,Ideal,F,62.2,4770,6.5,6.4,4.01
1.04,Ideal,H,62.2,6133,6.46,6.49,4.03
1.04,Ideal,G,61.9,5570,6.53,6.54,4.05
1.04,Ideal,H,62.2,6619,6.48,6.52,4.04
1.04,Ideal,G,60.7,7415,6.59,6.54,3.99
1.04,Ideal,G,61.6,6617,6.51,6.55,4.02
1.04,Ideal,I,62.6,4543,6.55,6.48,4.08
1.04,Ideal,G,61.4,4455,6.54,6.48,4.0
1.04,Ideal,G,61.7,7951,6.47,6.52,4.01
1.04,Ideal,H,61.6,6458,6.51,6.54,4.02
1.04,Ideal,D,59.1,8341,6.65,6.59,3.91
1.04,Ideal,F,62.4,4486,6.4,6.48,4.02
1.04,Ideal,G,62.5,6589,6.46,6.49,4.05
1.04,Ideal,G,60.5,6955,6.56,6.62,3.99
1.04,Ideal,E,62.6,6260,6.49,6.52,4.07
1.04,Ideal,G,62.1,8921,6.53,6.55,4.06
1.04,Ideal,G,61.7,9465,6.5,6.54,4.02
1.04,Ideal,F,61.1,7508,6.52,6.54,3.99
1.04,Ideal,E,62.0,4530,6.47,6.5,4.02
1.04,Ideal,E,62.0,4613,6.5,6.47,4.02
1.04,Ideal,G,61.9,7655,6.51,6.55,4.04
1.04,Ideal,H,62.2,6255,6.43,6.49,4.02
1.04,Ideal,G,60.7,7655,6.57,6.61,4.0
1.04,Ideal,E,61.9,5125,6.48,6.51,4.02
1.04,Ideal,H,60.3,4193,6.61,6.58,3.98
1.04,Ideal,H,61.7,4557,6.49,6.53,4.02
1.04,Ideal,G,63.1,4414,6.45,6.52,4.09
1.04,Ideal,H,62.0,3669,6.53,6.43,4.02
1.04,Ideal,I,62.9,4013,6.5,6.41,4.06
1.04,Ideal,F,60.9,5795,6.61,6.56,4.01
1.04,Ideal,E,61.4,4892,6.56,6.5,4.01
1.04,Ideal,G,62.4,5044,6.49,6.53,4.06
1.03,Ideal,F,61.3,6044,6.47,6.53,3.98
1.03,Ideal,F,62.6,9598,6.49,6.38,4.03
1.03,Ideal,G,62.8,4557,6.51,6.46,4.07
1.03,Ideal,G,61.2,8483,6.48,6.52,3.98
1.03,Ideal,E,62.3,4845,6.52,6.44,4.04
1.03,Ideal,F,62.3,4268,6.51,6.43,4.03
1.03,Ideal,F,61.4,6809,6.49,6.51,3.99
1.03,Ideal,D,60.7,4839,6.61,6.53,3.99
1.03,Ideal,E,62.0,5710,6.5,6.47,4.02
1.03,Ideal,F,61.3,11365,6.53,6.55,4.01
1.03,Ideal,I,62.3,4162,6.39,6.45,4.0
1.03,Ideal,F,62.6,3461,6.44,6.4,4.02
1.03,Ideal,E,62.2,5330,6.48,6.42,4.01
1.03,Ideal,E,61.7,11611,6.49,6.51,4.01
1.03,Ideal,G,61.6,7064,6.49,6.54,4.01
1.03,Ideal,H,62.3,4603,6.48,6.45,4.03
1.03,Ideal,J,62.1,4221,6.46,6.51,4.03
1.03,Ideal,H,61.6,4611,6.51,6.55,4.02
1.03,Ideal,F,61.6,4683,6.46,6.49,3.99
1.03,Ideal,D,61.8,4679,6.46,6.51,4.01
1.03,Ideal,F,62.0,9413,6.48,6.45,4.01
1.03,Ideal,G,60.7,8385,6.5,6.58,3.97
1.03,Ideal,F,62.0,5974,6.47,6.5,4.02
1.03,Ideal,F,62.8,8237,6.48,6.39,4.05
1.03,Ideal,G,62.0,8248,6.5,6.54,4.04
1.03,Ideal,E,60.3,5837,6.62,6.57,3.98
1.03,Ideal,G,62.0,8398,6.54,6.5,4.04
1.03,Ideal,D,60.7,5836,6.51,6.53,3.96
1.03,Ideal,G,62.4,4679,6.47,6.52,4.05
1.03,Ideal,D,61.2,4679,6.51,6.59,4.01
1.03,Ideal,F,62.5,9254,6.46,6.53,4.06
1.03,Ideal,F,62.0,9245,6.45,6.48,4.01
1.03,Ideal,G,62.2,7211,6.48,6.42,4.01
1.03,Ideal,F,62.4,9290,6.44,6.49,4.02
1.03,Ideal,E,61.6,4199,6.5,6.45,3.99
1.03,Ideal,I,62.2,3925,6.46,6.5,4.03
1.03,Ideal,G,61.6,9236,6.48,6.5,4.0
1.03,Ideal,J,61.9,3921,6.45,6.5,4.01
1.03,Ideal,J,62.6,3922,6.45,6.43,4.03
1.03,Ideal,G,62.0,7119,6.45,6.48,4.0
1.03,Ideal,E,61.7,8284,6.47,6.53,4.01
1.03,Ideal,G,61.7,7119,6.49,6.52,4.01
1.03,Ideal,J,62.3,3893,6.51,6.45,4.04
1.03,Ideal,F,61.7,7137,6.49,6.54,4.02
1.03,Ideal,F,60.5,4586,6.55,6.49,3.94
1.03,Ideal,F,60.7,7296,6.54,6.6,3.99
1.03,Ideal,F,62.1,8169,6.47,6.5,4.03
1.03,Ideal,G,62.0,6913,6.46,6.5,4.02
1.03,Ideal,I,62.2,4782,6.46,6.5,4.03
1.03,Ideal,I,61.1,4782,6.53,6.57,4.0
1.03,Ideal,F,62.3,6922,6.52,6.49,4.05
1.03,Ideal,F,61.2,6922,6.56,6.51,4.0
1.03,Ideal,F,62.0,6902,6.4,6.48,3.99
1.03,Ideal,G,62.3,6864,6.5,6.46,4.04
1.03,Ideal,F,62.3,8133,6.45,6.52,4.04
1.03,Ideal,G,62.4,8454,6.39,6.47,4.01
1.03,Ideal,F,61.1,3444,6.51,6.54,3.99
1.03,Ideal,H,62.4,4800,6.45,6.5,4.04
1.03,Ideal,F,61.6,4769,6.49,6.46,3.99
1.03,Ideal,D,61.2,5804,6.51,6.57,4.0
1.03,Ideal,D,61.6,5804,6.49,6.53,4.01
1.03,Ideal,D,61.0,5804,6.48,6.53,3.97
1.03,Ideal,D,60.7,4752,6.53,6.61,3.99
1.03,Ideal,J,61.6,4175,6.46,6.49,3.99
1.03,Ideal,E,62.3,4758,6.44,6.52,4.04
1.03,Ideal,F,61.9,9131,6.52,6.54,4.04
1.03,Ideal,G,61.3,6981,6.51,6.54,4.0
1.03,Ideal,F,62.1,9131,6.47,6.5,4.03
1.03,Ideal,H,59.7,4585,6.6,6.64,3.95
1.03,Ideal,D,61.8,4764,6.51,6.46,4.01
1.03,Ideal,G,62.4,4764,6.52,6.47,4.05
1.03,Ideal,D,61.2,4764,6.59,6.51,4.01
1.03,Ideal,D,62.8,4764,6.46,6.43,4.05
1.03,Ideal,G,61.8,4582,6.46,6.51,4.01
1.03,Ideal,H,61.0,4759,6.56,6.59,4.01
1.03,Ideal,F,61.9,3749,6.53,6.49,4.03
1.03,Ideal,E,61.7,7533,6.45,6.54,4.01
1.03,Ideal,H,61.5,3172,6.48,6.52,4.0
1.03,Ideal,D,61.7,10607,6.45,6.48,3.99
1.03,Ideal,J,62.3,3738,6.48,6.43,4.02
1.03,Ideal,G,60.9,5037,6.54,6.5,3.97
1.03,Ideal,G,59.6,6146,6.65,6.6,3.95
1.03,Ideal,H,62.2,6638,6.43,6.49,4.03
1.03,Ideal,H,62.4,6560,6.45,6.51,4.05
1.03,Ideal,G,61.6,5518,6.48,6.52,4.0
1.03,Ideal,F,62.1,10619,6.43,6.5,4.02
1.03,Ideal,G,61.3,7648,6.52,6.5,3.99
1.03,Ideal,F,59.1,6543,6.6,6.69,3.93
1.03,Ideal,E,62.0,5411,6.46,6.5,4.02
1.03,Ideal,F,62.3,13060,6.44,6.49,4.03
1.03,Ideal,H,62.0,5063,6.53,6.47,4.03
1.03,Ideal,E,60.6,10003,6.5,6.53,3.95
1.03,Ideal,F,63.1,10615,6.45,6.46,4.07
1.03,Ideal,G,61.8,6557,6.47,6.5,4.01
1.03,Ideal,G,62.1,4470,6.44,6.42,3.99
1.03,Ideal,G,62.1,6558,6.44,6.47,4.01
1.03,Ideal,D,62.4,5551,6.44,6.47,4.03
1.03,Ideal,G,62.1,4407,6.44,6.48,4.01
1.03,Ideal,D,62.3,5249,6.51,6.45,4.04
1.03,Ideal,I,59.8,3530,6.64,6.58,3.95
1.03,Ideal,G,61.4,7481,6.5,6.53,4.0
1.03,Ideal,G,61.7,5241,6.5,6.47,4.0
1.03,Ideal,G,61.1,5241,6.58,6.54,4.01
1.03,Ideal,D,61.8,5013,6.46,6.52,4.01
1.03,Ideal,D,62.5,5021,6.41,6.48,4.03
1.03,Ideal,H,59.8,5018,6.64,6.57,3.95
1.03,Ideal,E,62.2,5234,6.42,6.48,4.01
1.03,Ideal,E,62.0,5234,6.44,6.47,4.0
1.03,Ideal,J,62.1,4008,6.47,6.51,4.03
1.03,Ideal,H,62.2,5005,6.45,6.51,4.03
1.03,Ideal,D,61.3,6610,6.48,6.54,3.99
1.03,Ideal,E,61.7,9932,6.49,6.52,4.02
1.03,Ideal,F,60.2,7550,6.64,6.61,3.99
1.03,Ideal,G,61.7,7587,6.47,6.53,4.01
1.03,Ideal,G,60.8,7587,6.55,6.57,3.99
1.03,Ideal,J,62.4,4054,6.44,6.48,4.03
1.03,Ideal,F,61.8,4454,6.49,6.46,4.0
1.03,Ideal,G,61.1,5147,6.54,6.58,4.01
1.03,Ideal,G,60.3,5143,6.57,6.62,3.98
1.03,Ideal,G,60.3,6229,6.59,6.55,3.96
1.03,Ideal,G,61.6,7876,6.48,6.51,4.0
1.03,Ideal,G,61.8,7880,6.46,6.51,4.01
1.03,Ideal,I,62.2,4434,6.45,6.41,4.0
1.03,Ideal,J,60.6,4347,6.58,6.57,3.99
1.03,Ideal,I,60.9,5206,6.52,6.59,3.99
